Open-time,Open,High,Low,Close,Volume,Close-time,Quote-asset-volume,Number-of-trades,Taker-buy-base-asset-volume,Taker-buy-quote-asset-volume,Ignore
1770969000000000,66260.55,66260.55,66260.55,66260.55,0.00754,1770969299999999,499.604547,1,0.00754,499.604547,0
1770969300000000,66260.55,66260.55,66260.55,66260.55,0.0,1770969599999999,0.0,0,0.0,0.0,0
1770969600000000,66187.21,66187.21,66187.21,66187.21,0.00036,1770969899999999,23.8273956,2,0.00021,13.8993141,0
1770969900000000,66341.09,66341.09,66307.03,66307.03,0.0003,1770970199999999,19.897218,2,0.0,0.0,0
1770970200000000,66278.99,66312.57,66215.98,66234.07,0.10523,1770970499999999,6968.308879,16,0.00257,170.297836,0
1770970500000000,66226.06,66260.47,66171.8,66260.47,0.03421,1770970799999999,2265.5246411,33,0.03421,2265.5246411,0
1770970800000000,66300.82,66381.65,66229.73,66260.76,0.00987,1770971099999999,654.4109968,36,0.00972,644.4704188,0
1770971100000000,66260.76,66397.17,66260.76,66375.64,0.09985,1770971399999999,6626.2903551,36,0.01028,682.0916319,0
1770971400000000,66358.89,66428.85,66342.59,66400.14,0.01095,1770971699999999,726.6601606,16,0.00945,627.1295056,0
1770971700000000,66466.67,66474.77,66400.14,66400.15,0.0736,1770971999999999,4891.8725535,12,0.02524,1677.2584731,0
1770972000000000,66429.75,66443.58,66366.02,66434.65,0.04643,1770972299999999,3084.1373777,26,0.0123,816.9007115,0
1770972300000000,66490.87,66675.76,66490.87,66645.18,0.08018,1770972599999999,5342.9606872,32,0.00711,473.4092814,0
1770972600000000,66620.73,66644.92,66565.88,66636.47,0.08629,1770972899999999,5747.8273803,41,0.01453,967.7427968,0
1770972900000000,66616.61,66658.71,66530.49,66606.52,0.06218,1770973199999999,4139.9035633,43,0.01436,956.277207,0
1770973200000000,66627.28,66667.58,66586.36,66657.04,0.10806,1770973499999999,7203.2286579,23,0.09393,6261.7717655,0
1770973500000000,66670.31,66759.87,66595.75,66737.88,0.06739,1770973799999999,4490.9859217,21,0.0131,873.7659171,0
1770973800000000,66706.97,66817.0,66613.18,66666.0,0.06629,1770974099999999,4423.8535138,29,0.02111,1408.695733,0
1770974100000000,66632.34,66740.62,66612.0,66638.59,0.06965,1770974399999999,4645.1441402,20,0.00675,450.0545616,0
1770974400000000,66666.84,66740.1,66666.84,66740.1,0.11153,1770974699999999,7438.7683892,4,0.09318,6215.4318752,0
1770974700000000,66777.72,66777.72,66745.36,66745.36,0.02396,1770974999999999,1599.3808059,4,0.00492,328.5463824,0
1770975000000000,66740.94,66858.51,66740.94,66845.93,0.00336,1770975299999999,224.5380507,5,0.00321,214.5132372,0
1770975300000000,66838.77,67397.93,66782.21,66844.76,1.08595,1770975599999999,72811.8084921,51,1.06474,71394.8462274,0
1770975600000000,66810.15,66870.53,66794.77,66843.07,0.06356,1770975899999999,4248.8831364,15,0.01975,1319.7325717,0
1770975900000000,66852.27,66992.59,66852.27,66962.32,0.00204,1770976199999999,136.5003783,3,0.00189,126.4560303,0
1770976200000000,66962.32,66962.32,66962.32,66962.32,0.0,1770976499999999,0.0,0,0.0,0.0,0
1770976500000000,66940.37,66940.37,66903.74,66918.41,0.19974,1770976799999999,13364.7333367,27,0.11473,7676.1799415,0
1770976800000000,66906.21,66918.43,66810.08,66810.08,0.0766,1770977099999999,5121.0185231,10,0.0,0.0,0
1770977100000000,66810.08,66847.83,66787.75,66795.21,0.01916,1770977399999999,1280.2403986,10,0.00387,258.5273615,0
1770977400000000,66805.81,66870.45,66795.21,66866.06,0.08064,1770977699999999,5387.1654118,24,0.08064,5387.1654118,0
1770977700000000,66850.12,67048.04,66850.12,67048.04,0.13371,1770977999999999,8945.530474,33,0.13371,8945.530474,0
1770978000000000,66959.18,66959.18,66783.56,66785.04,0.46981,1770978299999999,31396.8602402,79,0.29265,19554.5650739,0
1770978300000000,66788.19,66865.84,66788.19,66865.84,0.0626,1770978599999999,4185.2024903,16,0.0626,4185.2024903,0
1770978600000000,66877.04,66929.41,66818.08,66929.41,0.36483,1770978899999999,24389.8247429,81,0.31369,20970.7914559,0
1770978900000000,66944.5,67003.63,66915.74,66919.0,0.0497,1770979199999999,3327.8976393,31,0.04332,2900.7921124,0
1770979200000000,66913.14,67041.97,66913.14,66978.15,0.37957,1770979499999999,25421.1186283,42,0.14083,9429.4186784,0
1770979500000000,67002.6,67016.74,66938.31,66987.25,0.29242,1770979799999999,19584.258995,53,0.21632,14485.9155456,0
1770979800000000,66987.51,67061.44,66945.11,66995.28,0.03336,1770980099999999,2235.019837,19,0.02003,1341.9662357,0
1770980100000000,67005.29,67012.45,66940.59,66957.67,0.0532,1770980399999999,3563.2370714,21,0.0532,3563.2370714,0
1770980400000000,66933.97,66933.97,66811.05,66889.03,0.12052,1770980699999999,8056.6548824,42,0.0937,6262.8661804,0
1770980700000000,66906.43,66976.69,66861.18,66871.22,0.10636,1770980999999999,7117.0552962,55,0.06452,4317.2370035,0
1770981000000000,66871.22,66892.56,66814.1,66841.9,0.07818,1770981299999999,5226.0399367,54,0.06709,4484.6593301,0
1770981300000000,66841.9,66913.06,66826.59,66886.27,0.21069,1770981599999999,14090.36288,64,0.14182,9484.4552587,0
1770981600000000,66930.63,66931.33,66847.18,66864.52,0.05992,1770981899999999,4008.7340413,38,0.05418,3624.6806863,0
1770981900000000,66853.32,66967.33,66853.32,66941.5,0.08538,1770982199999999,5713.844842,48,0.06243,4178.6230504,0
1770982200000000,66958.84,66961.99,66765.53,66807.34,0.14274,1770982499999999,9539.5138799,72,0.06706,4481.7744315,0
1770982500000000,66817.74,66963.78,66817.54,66912.73,0.1131,1770982799999999,7561.4953385,70,0.09908,6624.4353638,0
1770982800000000,66928.94,66995.74,66893.67,66947.77,0.14614,1770983099999999,9780.2126268,76,0.14451,9671.0805082,0
1770983100000000,66970.65,67036.57,66928.26,66968.55,0.29292,1770983399999999,19617.9034223,123,0.27971,18733.4662091,0
1770983400000000,66968.55,67035.04,66961.38,67005.04,0.0598,1770983699999999,4005.3511105,39,0.03455,2314.1893047,0
1770983700000000,67011.96,67174.11,67011.96,67124.4,0.22685,1770983999999999,15225.9100366,41,0.14197,9526.5571217,0
1770984000000000,67117.6,67155.29,66966.22,66998.55,0.36161,1770984299999999,24250.5627398,114,0.33774,22649.9328569,0
1770984300000000,67016.76,67026.79,66912.86,66991.41,0.15199,1770984599999999,10176.0345088,63,0.14523,9723.2825314,0
1770984600000000,66987.32,67030.74,66945.09,66945.09,0.1504,1770984899999999,10073.9834635,70,0.09159,6134.4358008,0
1770984900000000,66945.08,66999.72,66877.7,66964.17,0.43604,1770985199999999,29179.2089768,105,0.39344,26327.6878049,0
1770985200000000,66982.41,67049.56,66965.96,66965.96,0.15661,1770985499999999,10490.8820419,52,0.1359,9103.7023882,0
1770985500000000,67055.8,67082.46,67018.88,67058.01,0.47578,1770985799999999,31897.6228389,101,0.45819,30717.9104838,0
1770985800000000,67058.01,67058.01,67004.65,67041.17,0.07713,1770986099999999,5170.2581355,27,0.06672,4472.3679656,0
1770986100000000,67006.78,67108.25,67004.4,67027.44,0.22005,1770986399999999,14758.0582405,72,0.21338,14310.8063144,0
1770986400000000,67040.6,67081.08,67011.6,67057.69,0.18849,1770986699999999,12636.6572371,63,0.15443,10352.4418157,0
1770986700000000,67051.16,67077.87,66975.86,66975.86,0.17123,1770986999999999,11475.5504671,37,0.10223,6849.7350699,0
1770987000000000,67079.59,67153.05,67009.88,67136.23,0.12574,1770987299999999,8435.2378709,22,0.11146,7477.3413257,0
1770987300000000,67150.77,67155.25,67023.09,67053.54,0.04868,1770987599999999,3265.2976671,21,0.0188,1261.0784828,0
1770987600000000,67068.24,67139.6,67068.24,67102.86,0.24343,1770987899999999,16334.7925076,55,0.24343,16334.7925076,0
1770987900000000,67117.69,67117.69,66933.74,66933.76,0.10257,1770988199999999,6873.5061698,33,0.07694,5155.9840737,0
1770988200000000,66934.38,66935.65,66933.75,66933.75,0.07167,1770988499999999,4797.2130287,17,0.07167,4797.2130287,0
1770988500000000,66933.8,67056.52,66933.8,67054.61,0.08084,1770988799999999,5417.3406177,14,0.04773,3198.5399273,0
1770988800000000,67037.14,67233.44,67033.94,67167.63,0.56961,1770989099999999,38241.1566942,86,0.54691,36716.6456907,0
1770989100000000,67196.51,67373.4,67186.17,67344.75,0.26729,1770989399999999,17977.8089516,57,0.23017,15480.5870696,0
1770989400000000,67329.55,67563.51,67271.3,67519.19,0.31716,1770989699999999,21383.7686134,88,0.16109,10863.3347681,0
1770989700000000,67400.56,67400.56,67274.87,67326.16,0.19752,1770989999999999,13308.2550977,16,0.01104,743.434638,0
1770990000000000,67224.36,67327.57,67170.95,67275.82,0.16997,1770990299999999,11433.1733415,32,0.12971,8726.3430468,0
1770990300000000,67236.21,67242.55,67071.6,67207.67,0.17396,1770990599999999,11684.4223575,46,0.12456,8367.7088126,0
1770990600000000,67213.13,67362.15,67213.13,67314.41,0.1944,1770990899999999,13082.6569096,49,0.1944,13082.6569096,0
1770990900000000,67363.78,67396.5,67226.65,67282.52,0.69686,1770991199999999,46885.078995,114,0.61084,41097.4936978,0
1770991200000000,67226.06,67252.75,67149.07,67149.07,0.42444,1770991499999999,28535.6555748,52,0.4095,27531.9828145,0
1770991500000000,67106.61,67187.93,67082.06,67182.92,0.04396,1770991799999999,2950.64769,21,0.0221,1483.194193,0
1770991800000000,67214.72,67239.14,67109.16,67109.16,0.08665,1770992099999999,5819.3928162,44,0.0419,2813.2064876,0
1770992100000000,67128.91,67296.59,67128.91,67280.61,0.06708,1770992399999999,4511.8867817,21,0.05053,3400.2797192,0
1770992400000000,67297.79,67297.79,67177.59,67177.59,0.32503,1770992699999999,21851.365767,64,0.32488,21841.275708,0
1770992700000000,67174.96,67343.72,67173.4,67246.28,0.12558,1770992999999999,8449.1349233,37,0.09266,6234.3229103,0
1770993000000000,67239.16,67555.37,67168.97,67485.97,0.53319,1770993299999999,35888.0174646,141,0.41986,28251.83393,0
1770993300000000,67482.98,67554.03,67264.38,67383.17,0.15309,1770993599999999,10311.9751834,59,0.09888,6659.4494185,0
1770993600000000,67289.12,67289.12,66833.56,67190.8,0.48094,1770993899999999,32230.795465,144,0.29971,20081.9949839,0
1770993900000000,67320.34,67972.4,67320.34,67874.46,0.15361,1770994199999999,10416.5780605,58,0.05748,3900.2554228,0
1770994200000000,67831.78,67908.26,67630.02,67648.91,0.09738,1770994499999999,6594.4659093,48,0.05544,3753.9746801,0
1770994500000000,67744.39,67817.98,67650.1,67696.84,0.04436,1770994799999999,3003.5020758,21,0.0202,1368.0607243,0
1770994800000000,67783.76,68004.08,67695.66,67852.96,0.14176,1770995099999999,9613.5352237,53,0.03886,2636.9031008,0
1770995100000000,67804.75,68174.21,67695.66,68152.95,0.14069,1770995399999999,9563.4253475,55,0.09804,6661.0202435,0
1770995400000000,68208.11,68520.39,68152.02,68329.85,0.88234,1770995699999999,60306.5693825,179,0.80439,54976.6122087,0
1770995700000000,68355.1,68536.92,68186.97,68186.97,0.6062,1770995999999999,41451.6058777,165,0.48174,32940.5351469,0
1770996000000000,68180.4,68348.7,68128.05,68222.98,0.04448,1770996299999999,3033.2837239,25,0.02525,1721.5479799,0
1770996300000000,68396.86,68868.46,68396.86,68837.95,0.21962,1770996599999999,15056.4656099,44,0.09036,6201.9096274,0
1770996600000000,68899.54,69200.98,68877.03,69066.46,0.21844,1770996899999999,15087.9497775,71,0.1505,10398.6020637,0
1770996900000000,69011.16,69258.95,68936.92,68936.92,0.54141,1770997199999999,37381.7022563,125,0.44294,30579.2823995,0
1770997200000000,68928.01,68945.29,68715.6,68715.6,0.28332,1770997499999999,19498.2416024,75,0.21705,14937.6124138,0
1770997500000000,68745.62,68745.62,68353.22,68353.68,1.30743,1770997799999999,89555.6360276,213,1.08596,74380.5913224,0
1770997800000000,68547.72,68664.85,68547.66,68588.96,0.12381,1770998099999999,8495.0807197,35,0.10398,7134.2414245,0
1770998100000000,68655.57,68662.62,68539.49,68655.15,0.34436,1770998399999999,23613.5496239,34,0.14146,9704.8608708,0
1770998400000000,68648.58,68725.28,68510.6,68702.51,0.30124,1770998699999999,20677.884272,69,0.27416,18818.9929751,0
1770998700000000,68764.38,69101.92,68759.65,69026.42,0.82042,1770998999999999,56582.5837063,89,0.72655,50108.2577129,0
1770999000000000,68986.75,69017.16,68779.53,69006.6,0.38989,1770999299999999,26872.480419,73,0.31793,21913.1368204,0
1770999300000000,69022.16,69120.8,68957.0,68957.0,0.43286,1770999599999999,29882.0637323,99,0.38258,26411.468925,0
1770999600000000,68934.67,69002.61,68819.16,68857.9,0.24029,1770999899999999,16551.6898498,59,0.18342,12634.891518,0
1770999900000000,68924.14,69097.26,68924.14,69030.64,0.11612,1771000199999999,8017.0887106,34,0.10035,6928.2947156,0
1771000200000000,69019.41,69393.69,68974.1,69121.86,0.1111,1771000499999999,7688.0932626,39,0.08748,6053.8837494,0
1771000500000000,69180.23,69348.96,69180.23,69322.01,0.04201,1771000799999999,2909.921314,23,0.03053,2115.0627388,0
1771000800000000,69327.81,69327.81,69180.63,69206.42,0.03741,1771001099999999,2589.9206283,19,0.02511,1738.3791181,0
1771001100000000,69235.39,69235.39,68993.12,69010.69,0.11583,1771001399999999,7995.516446,32,0.10599,7315.0589855,0
1771001400000000,69010.69,69143.34,68986.02,69143.34,0.05175,1771001699999999,3574.1409116,19,0.04334,2993.7610087,0
1771001700000000,69130.3,69145.93,68894.29,68894.29,0.11102,1771001999999999,7654.5277369,33,0.08669,5975.2077235,0
1771002000000000,68886.81,69005.76,68822.33,68881.96,0.27423,1771002299999999,18888.9897259,60,0.21585,14866.7825599,0
1771002300000000,68881.84,68934.22,68593.56,68593.56,0.7464,1771002599999999,51365.749127,149,0.63104,43428.0341043,0
1771002600000000,68656.22,68907.84,68656.22,68907.84,0.06058,1771002899999999,4164.5523005,27,0.03043,2091.9853697,0
1771002900000000,68936.05,69033.47,68824.67,68903.42,0.38694,1771003199999999,26665.0759763,76,0.32862,22646.4849754,0
1771003200000000,68907.82,69099.64,68903.41,68993.41,1.20114,1771003499999999,82888.1728612,159,1.17086,80797.8387563,0
1771003500000000,68976.32,69007.17,68870.9,68986.57,0.34703,1771003799999999,23933.970126,71,0.27823,19191.5508254,0
1771003800000000,68965.59,69110.95,68965.59,69053.8,0.1293,1771004099999999,8924.3203857,32,0.12418,8570.7305083,0
1771004100000000,69066.85,69066.85,69002.54,69027.34,0.0724,1771004399999999,4997.4663522,20,0.05682,3922.1975811,0
1771004400000000,69196.56,69196.95,69119.62,69119.62,0.02398,1771004699999999,1658.5870729,11,0.00686,474.6712792,0
1771004700000000,69198.88,69198.88,69004.75,69083.41,0.04121,1771004999999999,2847.1918021,19,0.03474,2400.6509775,0
1771005000000000,69127.83,69127.83,69028.76,69038.14,0.1079,1771005299999999,7454.4878104,24,0.1079,7454.4878104,0
1771005300000000,69002.71,69002.71,69002.71,69002.71,0.02884,1771005599999999,1990.0381564,6,0.02884,1990.0381564,0
1771005600000000,69005.63,69005.63,68873.18,68924.1,0.00798,1771005899999999,549.9459045,5,0.00056,38.587906,0
1771005900000000,68991.64,69157.43,68953.05,69091.25,0.00602,1771006199999999,415.7037691,5,0.00602,415.7037691,0
1771006200000000,69144.98,69144.98,68986.28,68986.28,0.04883,1771006499999999,3373.1797301,21,0.00789,545.2232411,0
1771006500000000,68978.65,69051.0,68905.74,68905.74,0.2981,1771006799999999,20562.3073112,52,0.26777,18470.2303357,0
1771006800000000,69037.39,69097.48,69037.39,69059.43,0.01046,1771007099999999,722.4743413,6,0.00299,206.5894472,0
1771007100000000,69037.39,69065.43,68970.98,68970.98,0.05505,1771007399999999,3798.8956015,16,0.03211,2216.0274282,0
1771007400000000,69000.1,69094.67,69000.1,69022.91,0.04635,1771007699999999,3200.3160932,15,0.01932,1334.3258425,0
1771007700000000,69008.6,69231.32,69008.6,69231.32,0.01135,1771007999999999,784.8673108,9,0.00261,180.3048784,0
1771008000000000,69205.74,69241.51,69205.74,69241.51,0.00384,1771008299999999,265.8697044,3,0.00384,265.8697044,0
1771008300000000,69350.18,69357.69,69156.61,69156.61,0.11671,1771008599999999,8087.7735968,35,0.02434,1687.3232818,0
1771008600000000,69212.46,69212.46,69194.23,69194.23,0.01429,1771008899999999,988.9548536,4,0.0,0.0,0
1771008900000000,69168.18,69168.18,69073.93,69116.96,0.01388,1771009199999999,959.7682788,4,0.00525,362.8600804,0
1771009200000000,69120.23,69120.23,69069.07,69095.32,0.01218,1771009499999999,841.3706861,7,0.01204,831.6938539,0
1771009500000000,69095.32,69095.32,69095.32,69095.32,0.0,1771009799999999,0.0,0,0.0,0.0,0
1771009800000000,69083.95,69118.34,69083.95,69101.08,0.00637,1771010099999999,440.1969004,4,0.00637,440.1969004,0
1771010100000000,69052.93,69150.64,69052.93,69150.64,0.04428,1771010399999999,3059.6616238,10,0.02195,1517.4718306,0
1771010400000000,69189.62,69189.62,69179.61,69187.8,0.03161,1771010699999999,2186.928324,6,0.00278,192.3471436,0
1771010700000000,69175.32,69175.32,69129.47,69130.18,0.00625,1771010999999999,432.0751384,4,0.00625,432.0751384,0
1771011000000000,68951.13,69034.81,68950.18,68975.19,0.04499,1771011299999999,3104.4851746,14,0.00045,31.0560435,0
1771011300000000,69017.19,69084.81,68966.6,68997.56,0.02904,1771011599999999,2004.0396736,31,0.00658,454.2689365,0
1771011600000000,68986.97,69040.23,68901.24,68915.78,0.01829,1771011899999999,1260.9987959,40,0.01133,781.3257555,0
1771011900000000,68920.29,69005.07,68920.29,68970.92,0.17044,1771012199999999,11751.7397413,49,0.16104,11103.5101013,0
1771012200000000,69033.82,69033.82,69027.41,69027.41,0.00167,1771012499999999,115.2770567,2,0.00167,115.2770567,0
1771012500000000,69026.0,69042.61,68953.77,68969.11,0.08045,1771012799999999,5550.6928723,13,0.07555,5212.7948553,0
1771012800000000,68901.73,68957.47,68839.48,68871.7,0.34883,1771013099999999,24020.616546,53,0.28176,19401.8800843,0
1771013100000000,68899.15,68936.46,68894.65,68905.81,0.0536,1771013399999999,3693.2433068,18,0.02001,1378.8262765,0
1771013400000000,68909.56,68924.09,68783.73,68783.73,0.23729,1771013699999999,16333.8566151,63,0.22077,15196.881653,0
1771013700000000,68787.88,68849.34,68687.15,68746.73,0.0644,1771013999999999,4429.1718718,28,0.04099,2818.9293765,0
1771014000000000,68825.05,68850.18,68781.25,68850.18,0.09494,1771014299999999,6534.9991394,22,0.07019,4832.3989869,0
1771014300000000,68859.61,68859.61,68724.87,68756.71,0.41376,1771014599999999,28447.9195436,67,0.20479,14079.8114205,0
1771014600000000,68763.3,68924.6,68763.3,68805.97,0.01966,1771014899999999,1354.0274797,10,0.00311,214.1129306,0
1771014900000000,68827.61,68827.61,68703.99,68720.57,0.04845,1771015199999999,3330.3370343,13,0.02874,1975.838494,0
1771015200000000,68798.23,68811.66,68755.54,68811.65,0.01863,1771015499999999,1281.3698774,9,0.00143,98.3814334,0
1771015500000000,68776.14,68776.14,68776.14,68776.14,0.00127,1771015799999999,87.3456978,1,0.00127,87.3456978,0
1771015800000000,68807.04,68807.04,68746.71,68746.71,0.0013,1771016099999999,89.3960757,4,0.00119,81.8307003,0
1771016100000000,68719.43,68758.68,68663.01,68748.44,0.14271,1771016399999999,9802.6284847,34,0.10574,7261.5604818,0
1771016400000000,68729.3,68859.92,68720.17,68859.92,0.01949,1771016699999999,1339.951734,7,0.00351,241.6983192,0
1771016700000000,68896.31,68942.25,68896.31,68928.06,0.00678,1771016999999999,467.1605333,6,0.00678,467.1605333,0
1771017000000000,69001.77,69001.77,68928.06,68973.11,0.07777,1771017299999999,5362.3390026,21,0.0674,4647.4040147,0
1771017300000000,68973.39,69039.06,68899.19,68899.19,0.14945,1771017599999999,10309.8323178,37,0.14945,10309.8323178,0
1771017600000000,68876.05,68930.59,68850.07,68907.52,0.10134,1771017899999999,6979.3061153,41,0.08773,6041.7119669,0
1771017900000000,68905.88,68989.93,68886.0,68886.0,0.10185,1771018199999999,7020.9324218,28,0.05241,3613.2828115,0
1771018200000000,68893.16,68893.16,68843.91,68843.91,0.19938,1771018499999999,13728.5138356,35,0.19353,13325.4929664,0
1771018500000000,68812.69,68823.35,68794.7,68823.35,0.03812,1771018799999999,2622.8317543,13,0.02909,2001.5959711,0
1771018800000000,68820.8,68877.45,68820.8,68859.86,0.19138,1771019099999999,13175.315683,42,0.18594,12800.7992638,0
1771019100000000,68905.1,68905.1,68779.98,68876.0,0.4144,1771019399999999,28525.0508933,58,0.37739,25976.7724891,0
1771019400000000,68873.56,68873.56,68777.82,68781.86,0.03342,1771019699999999,2300.5198203,20,0.01431,985.0419538,0
1771019700000000,68768.51,68870.01,68768.51,68870.01,0.0884,1771019999999999,6082.2100962,20,0.0884,6082.2100962,0
1771020000000000,68868.84,68883.66,68835.51,68848.88,0.06386,1771020299999999,4397.6325956,29,0.03068,2112.7071118,0
1771020300000000,68895.84,68922.77,68863.28,68863.28,0.16049,1771020599999999,11057.5558113,41,0.15429,10630.3676188,0
1771020600000000,68927.52,68949.23,68782.69,68782.69,0.63318,1771020899999999,43607.5093186,95,0.55592,38287.0749837,0
1771020900000000,68728.18,68805.69,68728.18,68763.96,0.28711,1771021199999999,19740.7969086,48,0.27671,19025.5331248,0
1771021200000000,68773.68,68857.56,68756.02,68790.85,0.12814,1771021499999999,8814.4308633,35,0.1002,6891.6374724,0
1771021500000000,68816.23,68838.13,68812.78,68838.13,0.10959,1771021799999999,7541.433108,9,0.10462,7199.4335914,0
1771021800000000,68834.79,68853.99,68814.59,68814.59,0.3784,1771022099999999,26047.0323735,39,0.17779,12238.0634805,0
1771022100000000,68829.23,68829.23,68773.3,68773.3,0.32227,1771022399999999,22172.0478185,49,0.31714,21818.9899736,0
1771022400000000,68831.04,68866.6,68831.04,68866.6,0.00046,1771022699999999,31.6654788,2,0.00046,31.6654788,0
1771022700000000,68806.57,68806.57,68806.57,68806.57,8e-05,1771022999999999,5.5045256,1,0.0,0.0,0
1771023000000000,68935.3,68978.12,68893.66,68964.61,0.13829,1771023299999999,9532.122702,34,0.13829,9532.122702,0
1771023300000000,68915.52,68936.83,68846.55,68908.51,0.06744,1771023599999999,4645.5476266,20,0.04419,3044.1251532,0
1771023600000000,68925.64,68928.18,68912.69,68925.99,0.0106,1771023899999999,730.6123721,8,0.01035,713.3803271,0
1771023900000000,68927.37,68951.28,68856.11,68951.28,0.06024,1771024199999999,4149.0833088,18,0.03203,2205.8863464,0
1771024200000000,68912.45,68915.99,68876.37,68911.72,0.10509,1771024499999999,7240.2124869,26,0.10509,7240.2124869,0
1771024500000000,68929.26,68929.26,68888.35,68888.35,0.0217,1771024799999999,1495.4212271,12,0.0217,1495.4212271,0
1771024800000000,68845.93,68870.7,68845.93,68870.7,0.02523,1771025099999999,1737.5763031,7,0.02523,1737.5763031,0
1771025100000000,68895.01,68929.58,68881.29,68881.79,0.46072,1771025399999999,31740.3850508,62,0.43426,29917.0642059,0
1771025400000000,68938.92,68952.64,68916.47,68935.74,0.18636,1771025699999999,12846.5511701,26,0.17512,12071.7125879,0
1771025700000000,68935.72,68935.72,68835.17,68883.08,0.40645,1771025999999999,27986.4090787,44,0.38637,26603.0270031,0
1771026000000000,68883.08,68883.31,68830.17,68830.17,0.08506,1771026299999999,5856.6099007,13,0.0663,4565.0732103,0
1771026300000000,68847.98,68916.71,68842.71,68859.93,0.25859,1771026599999999,17813.0513967,62,0.24027,16551.4404371,0
1771026600000000,68867.19,68883.14,68794.55,68834.47,0.63358,1771026899999999,43627.7741548,55,0.59617,41052.170609,0
1771026900000000,68871.27,68911.42,68811.29,68811.29,0.16454,1771027199999999,11331.426851,43,0.13706,9439.4643869,0
1771027200000000,68811.48,68871.52,68796.9,68830.82,0.37131,1771027499999999,25553.9618812,64,0.37105,25536.063398,0
1771027500000000,68848.95,68848.95,68790.8,68790.8,0.12854,1771027799999999,8849.5244558,30,0.12351,8503.2142373,0
1771027800000000,68782.3,68800.57,68753.94,68787.76,0.1899,1771028099999999,13062.0439677,42,0.1899,13062.0439677,0
1771028100000000,68837.49,68843.51,68779.2,68779.2,0.01786,1771028399999999,1229.0599994,11,0.01153,793.6335641,0
1771028400000000,68787.99,68787.99,68759.33,68777.59,0.01038,1771028699999999,713.9381447,4,0.01013,696.7454247,0
1771028700000000,68755.15,68818.35,68755.15,68818.34,0.01113,1771028999999999,765.8780359,10,0.01113,765.8780359,0
1771029000000000,68901.5,68969.37,68881.34,68930.69,0.01866,1771029299999999,1286.1976266,22,0.01866,1286.1976266,0
1771029300000000,68913.54,68945.69,68913.41,68913.62,0.02626,1771029599999999,1809.8624691,34,0.02626,1809.8624691,0
1771029600000000,68913.41,69004.28,68913.41,68993.96,0.04981,1771029899999999,3434.1183371,43,0.03931,2710.181041,0
1771029900000000,68992.08,69063.54,68950.62,69052.62,0.01949,1771030199999999,1344.9732841,28,0.01949,1344.9732841,0
1771030200000000,69035.08,69111.26,69015.12,69111.0,0.02214,1771030499999999,1529.0639584,23,0.0208,1436.4959276,0
1771030500000000,69056.06,69059.71,69022.27,69027.45,0.02245,1771030799999999,1549.9721905,12,0.00055,37.980833,0
1771030800000000,69010.67,69010.67,68988.63,69008.71,0.01179,1771031099999999,813.5194964,5,0.00163,112.4842114,0
1771031100000000,68998.1,68998.1,68986.48,68995.28,0.00497,1771031399999999,342.912428,4,0.00497,342.912428,0
1771031400000000,68997.94,69017.22,68991.48,69017.22,0.00654,1771031699999999,451.2282172,4,0.0,0.0,0
1771031700000000,69043.88,69051.6,69004.86,69004.86,0.00572,1771031999999999,394.9243674,4,0.00042,29.001672,0
1771032000000000,69043.86,69043.86,68961.44,68961.44,0.02207,1771032299999999,1522.7908072,7,0.0008,55.235088,0
1771032300000000,68987.86,68999.08,68961.47,68979.73,0.02557,1771032599999999,1763.7919792,6,0.02048,1412.5867119,0
1771032600000000,68974.39,69020.92,68938.49,69020.92,0.14227,1771032899999999,9811.2167059,34,0.12162,8386.9823334,0
1771032900000000,68977.65,69001.64,68958.04,68993.13,0.14056,1771033199999999,9696.7879897,33,0.13301,9175.8287821,0
1771033200000000,68994.68,68998.05,68963.73,68965.92,0.07057,1771033499999999,4866.9790007,18,0.06931,4780.0819415,0
1771033500000000,68977.48,68977.48,68945.04,68945.04,0.00828,1771033799999999,570.9343894,8,0.00169,116.5596866,0
1771033800000000,68952.29,68952.29,68952.29,68952.29,0.0366,1771034099999999,2523.653814,4,0.0366,2523.653814,0
1771034100000000,68949.78,68949.78,68949.78,68949.78,0.0003,1771034399999999,20.684934,1,0.0003,20.684934,0
1771034400000000,68900.1,68932.42,68900.1,68932.42,0.01792,1771034699999999,1235.2233942,3,0.01782,1228.3301532,0
1771034700000000,68947.34,68947.34,68947.34,68947.34,0.0001,1771034999999999,6.894734,1,0.0001,6.894734,0
1771035000000000,68964.34,68982.13,68961.09,68961.72,0.05222,1771035299999999,3601.3279765,21,0.0419,2889.6213333,0
1771035300000000,68962.59,68966.63,68909.32,68930.31,0.50434,1771035599999999,34765.1881879,39,0.50434,34765.1881879,0
1771035600000000,68916.55,68934.69,68845.61,68851.46,0.06926,1771035899999999,4770.0669399,22,0.06918,4764.5538343,0
1771035900000000,68845.58,68883.07,68845.58,68869.12,0.09599,1771036199999999,6610.7112632,10,0.09599,6610.7112632,0
1771036200000000,68868.92,68868.92,68867.29,68867.29,0.11623,1771036499999999,8004.4532341,24,0.11125,7661.4860125,0
1771036500000000,68890.54,68890.54,68890.54,68890.54,0.00141,1771036799999999,97.1356614,1,0.00141,97.1356614,0
1771036800000000,68898.42,68898.42,68873.51,68873.51,0.0067,1771037099999999,461.5768368,7,0.00317,218.369862,0
