,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,signal,order_id,order_status,filled_price,filled_quantity,execution_cost
11791,94758.26,94758.26,94758.26,94758.26,0.00053,2026-01-14 06:39:59.999999,50.2218778,1,0.00053,50.2218778,0,,,,,
11792,94758.26,94758.26,94758.26,94758.26,0.0,2026-01-14 06:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11793,94900.0,94900.0,94900.0,94900.0,0.14004,2026-01-14 06:49:59.999999,13289.796,28,0.14004,13289.796,0,,,,,
11794,94899.85,94900.0,94899.85,94900.0,0.21924,2026-01-14 06:54:59.999999,20805.875694,47,0.21924,20805.875694,0,,,,,
11795,94900.0,94900.0,94900.0,94900.0,0.66262,2026-01-14 06:59:59.999999,62882.638,94,0.66262,62882.638,0,,,,,
11796,94899.83,94985.27,94899.83,94985.27,0.00256,2026-01-14 07:04:59.999999,243.117008,2,0.00203,192.8200981,0,,,,,
11797,94985.27,94985.27,94985.27,94985.27,0.0,2026-01-14 07:09:59.999999,0.0,0,0.0,0.0,0,,,,,
11798,94985.27,94985.27,94985.27,94985.27,0.0,2026-01-14 07:14:59.999999,0.0,0,0.0,0.0,0,,,,,
11799,94985.27,94985.27,94985.27,94985.27,0.0,2026-01-14 07:19:59.999999,0.0,0,0.0,0.0,0,,,,,
11800,94985.27,94985.27,94985.27,94985.27,0.0,2026-01-14 07:24:59.999999,0.0,0,0.0,0.0,0,,,,,
11801,94985.27,94985.27,94985.27,94985.27,0.0,2026-01-14 07:29:59.999999,0.0,0,0.0,0.0,0,,,,,
11802,94870.64,94870.64,94870.64,94870.64,0.00263,2026-01-14 07:34:59.999999,249.5097832,1,0.00263,249.5097832,0,,,,,
11803,94924.19,94924.19,94924.19,94924.19,0.00526,2026-01-14 07:39:59.999999,499.3012394,2,0.0,0.0,0,,,,,
11804,94924.19,94924.19,94924.19,94924.19,0.0,2026-01-14 07:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11805,94980.68,95108.56,94980.68,95108.56,0.00616,2026-01-14 07:49:59.999999,585.0899404,2,7e-05,6.6575992,0,,,,,
11806,95195.01,95195.01,95195.01,95195.01,0.00025,2026-01-14 07:54:59.999999,23.7987525,1,0.00025,23.7987525,0,,,,,
11807,95201.02,95201.02,95201.02,95201.02,0.01016,2026-01-14 07:59:59.999999,967.2423632,1,0.01016,967.2423632,0,,,,,
11808,95236.5,95236.5,95236.5,95236.5,0.00035,2026-01-14 08:04:59.999999,33.332775,1,0.00035,33.332775,0,,,,,
11809,95236.5,95236.5,95236.5,95236.5,0.0,2026-01-14 08:09:59.999999,0.0,0,0.0,0.0,0,,,,,
11810,95236.5,95236.5,95236.5,95236.5,0.0,2026-01-14 08:14:59.999999,0.0,0,0.0,0.0,0,,,,,
11811,95266.92,95266.92,95266.92,95266.92,6e-05,2026-01-14 08:19:59.999999,5.7160152,1,6e-05,5.7160152,0,,,,,
11812,95266.92,95266.92,95266.92,95266.92,0.0,2026-01-14 08:24:59.999999,0.0,0,0.0,0.0,0,,,,,
11813,95266.92,95266.92,95266.92,95266.92,0.0,2026-01-14 08:29:59.999999,0.0,0,0.0,0.0,0,,,,,
11814,95162.09,95162.09,95162.09,95162.09,0.02489,2026-01-14 08:34:59.999999,2368.5844201,1,0.02489,2368.5844201,0,,,,,
11815,95162.09,95162.09,95162.09,95162.09,0.0,2026-01-14 08:39:59.999999,0.0,0,0.0,0.0,0,,,,,
11816,94971.32,94971.32,94971.32,94971.32,7e-05,2026-01-14 08:44:59.999999,6.6479924,1,0.0,0.0,0,,,,,
11817,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 08:49:59.999999,0.0,0,0.0,0.0,0,,,,,
11818,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 08:54:59.999999,0.0,0,0.0,0.0,0,,,,,
11819,94847.82,94847.82,94847.82,94847.82,0.00016,2026-01-14 08:59:59.999999,15.1756512,1,0.0,0.0,0,,,,,
11820,94847.82,94847.82,94847.82,94847.82,0.0,2026-01-14 09:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11821,95006.96,95006.96,94988.11,94988.11,0.00117,2026-01-14 09:09:59.999999,111.1389162,2,0.00117,111.1389162,0,,,,,
11822,95062.39,95083.42,95062.39,95083.42,0.00234,2026-01-14 09:14:59.999999,222.4554561,3,0.00234,222.4554561,0,,,,,
11823,95103.04,95103.04,95055.8,95055.8,0.00067,2026-01-14 09:19:59.999999,63.7091164,2,0.00046,43.7473984,0,,,,,
11824,95108.56,95245.09,95108.56,95245.09,0.05241,2026-01-14 09:24:59.999999,4987.8476644,7,0.05241,4987.8476644,0,,,,,
11825,95138.36,95138.36,95116.15,95116.15,0.00074,2026-01-14 09:29:59.999999,70.3906151,2,0.00021,19.9790556,0,,,,,
11826,95054.33,95054.33,95054.33,95054.33,0.00112,2026-01-14 09:34:59.999999,106.4608496,1,0.00112,106.4608496,0,,,,,
11827,95054.33,95054.33,95054.33,95054.33,0.0,2026-01-14 09:39:59.999999,0.0,0,0.0,0.0,0,,,,,
11828,95054.33,95054.33,95054.33,95054.33,0.0,2026-01-14 09:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11829,95054.33,95054.33,95054.33,95054.33,0.0,2026-01-14 09:49:59.999999,0.0,0,0.0,0.0,0,,,,,
11830,94971.32,94971.32,94971.32,94971.32,7e-05,2026-01-14 09:54:59.999999,6.6479924,1,0.0,0.0,0,,,,,
11831,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 09:59:59.999999,0.0,0,0.0,0.0,0,,,,,
11832,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 10:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11833,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 10:09:59.999999,0.0,0,0.0,0.0,0,,,,,
11834,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 10:14:59.999999,0.0,0,0.0,0.0,0,,,,,
11835,94971.32,94971.32,94971.32,94971.32,0.0,2026-01-14 10:19:59.999999,0.0,0,0.0,0.0,0,,,,,
11836,94971.32,95059.37,94971.32,95042.67,0.02544,2026-01-14 10:24:59.999999,2417.9803721,6,0.02309,2194.7977701,0,,,,,
11837,95017.76,95017.76,95017.76,95017.76,7e-05,2026-01-14 10:29:59.999999,6.6512432,1,7e-05,6.6512432,0,,,,,
11838,95006.78,95006.78,95006.78,95006.78,0.00239,2026-01-14 10:34:59.999999,227.0662042,1,0.00239,227.0662042,0,,,,,
11839,94971.32,95090.5,94949.5,95090.5,0.02344,2026-01-14 10:39:59.999999,2226.9299884,9,0.02337,2220.281996,0,,,,,
11840,95090.5,95090.5,95090.5,95090.5,0.0,2026-01-14 10:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11841,95090.5,95090.5,95090.5,95090.5,0.0,2026-01-14 10:49:59.999999,0.0,0,0.0,0.0,0,,,,,
11842,95090.5,95090.5,95090.5,95090.5,0.0,2026-01-14 10:54:59.999999,0.0,0,0.0,0.0,0,,,,,
11843,95122.64,95206.74,95122.64,95206.74,0.03048,2026-01-14 10:59:59.999999,2900.2175196,8,0.03048,2900.2175196,0,,,,,
11844,94972.94,94972.94,94972.94,94972.94,0.00015,2026-01-14 11:04:59.999999,14.245941,1,0.00015,14.245941,0,,,,,
11845,94971.32,95000.98,94971.32,95000.98,0.00109,2026-01-14 11:09:59.999999,103.548992,2,0.00102,96.9009996,0,,,,,
11846,94906.0,94906.0,94906.0,94906.0,0.00016,2026-01-14 11:14:59.999999,15.18496,1,0.00016,15.18496,0,,,,,
11847,94859.03,94859.03,94859.03,94859.03,0.00203,2026-01-14 11:19:59.999999,192.5638309,1,0.00203,192.5638309,0,,,,,
11848,94859.03,94859.03,94859.03,94859.03,0.0,2026-01-14 11:24:59.999999,0.0,0,0.0,0.0,0,,,,,
11849,94859.03,94859.03,94859.03,94859.03,0.0,2026-01-14 11:29:59.999999,0.0,0,0.0,0.0,0,,,,,
11850,94950.74,94950.74,94950.74,94950.74,0.00842,2026-01-14 11:34:59.999999,799.4852308,2,0.00842,799.4852308,0,,,,,
11851,94950.74,94950.74,94950.74,94950.74,0.0,2026-01-14 11:39:59.999999,0.0,0,0.0,0.0,0,,,,,
11852,94916.85,94940.64,94916.85,94940.64,0.00906,2026-01-14 11:44:59.999999,860.0435122,3,0.00906,860.0435122,0,,,,,
11853,94860.21,94863.08,94860.21,94863.08,0.0012,2026-01-14 11:49:59.999999,113.8341749,3,0.0012,113.8341749,0,,,,,
11854,94863.08,94863.08,94863.08,94863.08,0.0,2026-01-14 11:54:59.999999,0.0,0,0.0,0.0,0,,,,,
11855,94863.08,94863.08,94863.08,94863.08,0.0,2026-01-14 11:59:59.999999,0.0,0,0.0,0.0,0,,,,,
11856,94668.26,94798.26,94668.26,94798.26,0.01813,2026-01-14 12:04:59.999999,1717.775873,6,0.01813,1717.775873,0,,,,,
11857,94798.26,94798.26,94798.26,94798.26,0.0,2026-01-14 12:09:59.999999,0.0,0,0.0,0.0,0,,,,,
11858,94798.26,94798.26,94798.26,94798.26,0.0,2026-01-14 12:14:59.999999,0.0,0,0.0,0.0,0,,,,,
11859,94994.85,94994.85,94962.23,94962.23,0.00375,2026-01-14 12:19:59.999999,356.1481589,2,0.00375,356.1481589,0,,,,,
11860,95000.0,95361.29,95000.0,95361.29,0.03361,2026-01-14 12:24:59.999999,3199.5679717,9,0.03361,3199.5679717,0,,,,,
11861,95361.29,95361.29,95361.29,95361.29,0.0,2026-01-14 12:29:59.999999,0.0,0,0.0,0.0,0,,,,,
11862,95088.85,95107.59,95077.42,95077.42,0.00818,2026-01-14 12:34:59.999999,777.9034426,5,0.00818,777.9034426,0,,,,,
11863,95137.48,95138.97,95128.63,95128.63,0.01539,2026-01-14 12:39:59.999999,1464.1843812,3,0.01539,1464.1843812,0,,,,,
11864,95128.63,95128.63,95128.63,95128.63,0.0,2026-01-14 12:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11865,95061.58,95069.59,95061.58,95069.59,0.00172,2026-01-14 12:49:59.999999,163.5142994,4,0.00172,163.5142994,0,,,,,
11866,95069.59,95069.59,95069.59,95069.59,0.0,2026-01-14 12:54:59.999999,0.0,0,0.0,0.0,0,,,,,
11867,95069.59,95069.59,95069.59,95069.59,0.0,2026-01-14 12:59:59.999999,0.0,0,0.0,0.0,0,,,,,
11868,95069.59,95069.59,95069.59,95069.59,0.0,2026-01-14 13:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11869,94971.32,94971.32,94936.73,94936.73,0.00247,2026-01-14 13:09:59.999999,234.4961444,2,0.0024,227.848152,0,,,,,
11870,95058.41,95223.82,94971.32,94971.32,0.02208,2026-01-14 13:14:59.999999,2100.1497605,6,0.02201,2093.5017681,0,,,,,
11871,94969.42,95017.02,94969.42,95017.02,0.00719,2026-01-14 13:19:59.999999,682.9300898,3,0.00719,682.9300898,0,,,,,
11872,95046.42,95108.56,95046.42,95108.56,0.00412,2026-01-14 13:24:59.999999,391.6642134,4,0.0021,199.6165918,0,,,,,
11873,95168.23,95170.08,95168.23,95170.08,0.00356,2026-01-14 13:29:59.999999,338.8017478,2,0.00356,338.8017478,0,,,,,
11874,95108.56,95108.56,95108.56,95108.56,0.001,2026-01-14 13:34:59.999999,95.10856,1,0.0,0.0,0,,,,,
11875,95096.11,95096.11,95096.11,95096.11,0.00366,2026-01-14 13:39:59.999999,348.0517626,2,0.00366,348.0517626,0,,,,,
11876,95096.11,95096.11,95096.11,95096.11,0.0,2026-01-14 13:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11877,95033.91,95033.91,94971.32,94971.32,0.00245,2026-01-14 13:49:59.999999,232.8286982,2,0.00238,226.1807058,0,,,,,
11878,94967.54,94967.54,94967.54,94967.54,0.0003,2026-01-14 13:54:59.999999,28.490262,1,0.0003,28.490262,0,,,,,
11879,94964.93,94995.54,94964.93,94995.54,0.00293,2026-01-14 13:59:59.999999,278.266343,3,0.00293,278.266343,0,,,,,
11880,95123.0,95228.51,95123.0,95228.51,0.00307,2026-01-14 14:04:59.999999,292.2086775,3,0.00307,292.2086775,0,,,,,
11881,95246.0,95372.28,95246.0,95372.28,0.00108,2026-01-14 14:09:59.999999,102.9844036,3,0.00108,102.9844036,0,,,,,
11882,95383.64,95449.99,95383.64,95449.99,0.00164,2026-01-14 14:14:59.999999,156.5333391,2,0.00164,156.5333391,0,,,,,
11883,95521.48,95521.48,95521.48,95521.48,7e-05,2026-01-14 14:19:59.999999,6.6865036,1,7e-05,6.6865036,0,,,,,
11884,95637.26,95699.4,95625.23,95650.01,0.00214,2026-01-14 14:24:59.999999,204.703156,5,0.00214,204.703156,0,,,,,
11885,95667.14,95815.19,95667.14,95815.19,0.02495,2026-01-14 14:29:59.999999,2388.353458,7,0.02495,2388.353458,0,,,,,
11886,95376.68,95376.68,95376.68,95376.68,0.00052,2026-01-14 14:34:59.999999,49.5958736,1,0.00052,49.5958736,0,,,,,
11887,95453.49,95797.76,95440.22,95797.76,0.00215,2026-01-14 14:39:59.999999,205.4172808,5,0.00215,205.4172808,0,,,,,
11888,95888.94,95936.2,95779.83,95936.2,0.01373,2026-01-14 14:44:59.999999,1315.9756014,7,0.00059,56.5777828,0,,,,,
11889,95828.93,96508.57,95828.93,96508.57,0.00545,2026-01-14 14:49:59.999999,524.131684,11,0.00545,524.131684,0,,,,,
11890,96457.57,96631.39,96457.57,96631.39,0.00135,2026-01-14 14:54:59.999999,130.2865113,4,0.00135,130.2865113,0,,,,,
11891,96744.13,96744.13,96631.39,96631.39,0.02744,2026-01-14 14:59:59.999999,2652.4841969,8,0.0,0.0,0,,,,,
11892,96352.71,96352.71,96205.47,96257.53,0.00904,2026-01-14 15:04:59.999999,870.1969652,6,0.00838,806.6110302,0,,,,,
11893,96421.26,96421.26,96396.77,96396.77,0.0012,2026-01-14 15:09:59.999999,115.681022,2,0.0002,19.284252,0,,,,,
11894,96622.87,97015.11,96622.87,97015.11,0.08443,2026-01-14 15:14:59.999999,8167.9876148,11,0.01948,1888.1984086,0,,,,,
11895,96878.18,96890.0,96824.17,96824.17,0.00412,2026-01-14 15:19:59.999999,399.1714374,3,0.00412,399.1714374,0,,,,,
11896,96875.23,96875.23,96875.23,96875.23,0.0006,2026-01-14 15:24:59.999999,58.125138,1,0.0006,58.125138,0,,,,,
11897,96836.44,96864.68,96836.44,96864.68,0.00067,2026-01-14 15:29:59.999999,64.8846508,2,0.00067,64.8846508,0,,,,,
11898,96864.68,96864.68,96864.68,96864.68,0.0,2026-01-14 15:34:59.999999,0.0,0,0.0,0.0,0,,,,,
11899,96829.76,96829.76,96407.09,96407.09,0.00871,2026-01-14 15:39:59.999999,841.9749668,4,0.003,290.48928,0,,,,,
11900,96352.71,96352.71,96352.71,96352.71,7e-05,2026-01-14 15:44:59.999999,6.7446897,1,0.0,0.0,0,,,,,
11901,96491.95,96491.95,96491.95,96491.95,7e-05,2026-01-14 15:49:59.999999,6.7544365,1,7e-05,6.7544365,0,,,,,
11902,96628.83,96628.83,96586.99,96586.99,0.00226,2026-01-14 15:54:59.999999,218.3033334,2,0.00226,218.3033334,0,,,,,
11903,96586.99,96586.99,96586.99,96586.99,0.0,2026-01-14 15:59:59.999999,0.0,0,0.0,0.0,0,,,,,
11904,96586.99,96586.99,96586.99,96586.99,0.0,2026-01-14 16:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11905,97050.92,97191.17,97050.92,97191.17,0.01132,2026-01-14 16:09:59.999999,1099.9274339,8,0.01132,1099.9274339,0,,,,,
11906,97244.02,97352.58,97244.02,97352.58,0.02836,2026-01-14 16:14:59.999999,2758.6069918,12,0.02836,2758.6069918,0,,,,,
11907,97442.03,97442.03,97230.43,97236.73,0.0152,2026-01-14 16:19:59.999999,1478.3723259,7,0.01227,1193.0989738,0,,,,,
11908,97280.49,97280.49,97227.28,97228.01,0.00552,2026-01-14 16:24:59.999999,536.9253061,4,0.00552,536.9253061,0,,,,,
11909,97199.69,97199.69,97199.69,97199.69,0.00214,2026-01-14 16:29:59.999999,208.0073366,1,0.0,0.0,0,,,,,
11910,97267.67,97363.94,97243.73,97330.61,0.00447,2026-01-14 16:34:59.999999,434.9452985,6,0.00447,434.9452985,0,,,,,
11911,97330.61,97330.61,97330.61,97330.61,0.0,2026-01-14 16:39:59.999999,0.0,0,0.0,0.0,0,,,,,
11912,97330.61,97330.61,97330.61,97330.61,0.0,2026-01-14 16:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11913,97502.36,97623.61,97472.27,97472.27,0.00487,2026-01-14 16:49:59.999999,475.1451525,7,0.00368,359.1089544,0,,,,,
11914,97472.27,97472.27,97456.44,97456.44,0.00149,2026-01-14 16:54:59.999999,145.2289333,2,0.0003,29.236932,0,,,,,
11915,97331.62,97331.62,97071.69,97270.42,0.01317,2026-01-14 16:59:59.999999,1279.4688132,18,0.00248,241.2712316,1,2782843,FILLED,70546.73,0.01,705.4673
11916,97267.64,97331.62,97267.64,97331.62,0.01556,2026-01-14 17:04:59.999999,1513.4891516,6,7e-05,6.8132134,0,,,,,
11917,97331.62,97331.62,97331.62,97331.62,0.0,2026-01-14 17:09:59.999999,0.0,0,0.0,0.0,0,,,,,
11918,97602.64,97729.94,97602.64,97729.94,0.00262,2026-01-14 17:14:59.999999,255.7319652,3,0.00015,14.6534444,0,,,,,
11919,97714.63,97716.47,97568.21,97620.32,0.02369,2026-01-14 17:19:59.999999,2313.0563948,11,0.02209,2156.8456946,0,,,,,
11920,97568.77,97568.77,97568.77,97568.77,0.00051,2026-01-14 17:24:59.999999,49.7600727,1,0.0,0.0,0,,,,,
11921,97680.67,97900.0,97581.02,97581.02,0.04824,2026-01-14 17:29:59.999999,4718.1676988,13,0.04666,4563.9874395,0,,,,,
11922,97472.27,97472.27,97077.95,97077.95,0.00652,2026-01-14 17:34:59.999999,635.1242107,6,0.00502,489.2555252,0,,,,,
11923,97103.79,97103.79,96756.19,96756.2,0.01378,2026-01-14 17:39:59.999999,1335.0984739,22,0.00185,179.6420115,0,,,,,
11924,97077.15,97077.15,97077.15,97077.15,0.00206,2026-01-14 17:44:59.999999,199.978929,1,0.00206,199.978929,0,,,,,
11925,97160.75,97548.61,97160.75,97331.62,0.05698,2026-01-14 17:49:59.999999,5546.2760267,14,0.05698,5546.2760267,0,,,,,
11926,96987.22,96987.22,96987.22,96987.22,0.00185,2026-01-14 17:54:59.999999,179.426357,2,0.00185,179.426357,0,,,,,
11927,96910.88,97020.42,96910.88,96971.67,0.00163,2026-01-14 17:59:59.999999,158.1101368,4,0.0,0.0,0,,,,,
11928,96910.88,96939.14,96873.72,96939.14,0.00497,2026-01-14 18:04:59.999999,481.5572754,6,0.0025,242.206075,0,,,,,
11929,97038.5,97038.5,97038.5,97038.5,0.00052,2026-01-14 18:09:59.999999,50.46002,1,0.0,0.0,0,,,,,
11930,97008.59,97008.59,96750.01,96750.01,0.01039,2026-01-14 18:14:59.999999,1006.8724367,6,0.00811,785.9314855,0,,,,,
11931,96679.18,96679.18,96631.39,96631.39,0.00059,2026-01-14 18:19:59.999999,57.0373709,2,0.0,0.0,0,,,,,
11932,96852.65,97222.23,96840.64,97222.23,0.06108,2026-01-14 18:24:59.999999,5928.6041956,10,0.06056,5878.2408176,0,,,,,
11933,96997.99,97062.02,96966.06,96990.77,0.01742,2026-01-14 18:29:59.999999,1689.6108284,8,0.01742,1689.6108284,0,,,,,
11934,96910.88,96910.88,96491.95,96491.95,0.00195,2026-01-14 18:34:59.999999,188.4557883,5,0.00099,95.7436128,0,,,,,
11935,96447.32,96447.32,96352.71,96352.71,0.00106,2026-01-14 18:39:59.999999,102.2171898,5,0.0003,28.926792,0,,,,,
11936,96418.7,96530.0,96418.7,96439.03,0.00688,2026-01-14 18:44:59.999999,663.8167283,4,0.00688,663.8167283,0,,,,,
11937,96352.71,96631.39,96302.07,96631.39,0.00578,2026-01-14 18:49:59.999999,556.6848008,6,0.00017,16.4161013,0,,,,,
11938,96755.52,96771.03,96755.52,96771.03,0.00037,2026-01-14 18:54:59.999999,35.8006281,2,0.00037,35.8006281,0,,,,,
11939,96846.32,97218.03,96846.32,97218.03,0.05178,2026-01-14 18:59:59.999999,5024.8223537,8,0.05178,5024.8223537,0,,,,,
11940,97218.03,97218.03,97218.03,97218.03,0.0,2026-01-14 19:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11941,96815.37,96815.37,96815.37,96815.37,0.00028,2026-01-14 19:09:59.999999,27.1083036,1,0.00028,27.1083036,0,,,,,
11942,96815.37,96815.37,96815.37,96815.37,0.0,2026-01-14 19:14:59.999999,0.0,0,0.0,0.0,0,,,,,
11943,97050.92,97074.62,97050.92,97074.62,0.00465,2026-01-14 19:19:59.999999,451.3856,3,0.00465,451.3856,0,,,,,
11944,97119.93,97328.65,97089.67,97328.65,0.03802,2026-01-14 19:24:59.999999,3697.5328823,20,0.03802,3697.5328823,0,,,,,
11945,97331.62,97463.02,97331.62,97412.76,0.00276,2026-01-14 19:29:59.999999,268.8691985,7,0.00276,268.8691985,0,,,,,
11946,97472.27,97472.27,97339.74,97339.74,0.00022,2026-01-14 19:34:59.999999,21.4240199,2,0.00015,14.600961,0,,,,,
11947,97250.9,97276.8,97169.61,97179.16,0.01004,2026-01-14 19:39:59.999999,976.1615763,4,0.01004,976.1615763,0,,,,,
11948,97306.2,97456.97,97306.2,97387.16,0.00711,2026-01-14 19:44:59.999999,692.3565279,5,0.00711,692.3565279,0,,,,,
11949,97376.5,97376.5,97376.5,97376.5,0.00099,2026-01-14 19:49:59.999999,96.402735,1,0.00099,96.402735,0,,,,,
11950,97302.19,97302.19,97302.19,97302.19,0.00103,2026-01-14 19:54:59.999999,100.2212557,1,0.00103,100.2212557,0,,,,,
11951,97302.19,97302.19,97302.19,97302.19,0.0,2026-01-14 19:59:59.999999,0.0,0,0.0,0.0,0,,,,,
11952,97276.74,97398.3,97276.74,97398.3,0.0042,2026-01-14 20:04:59.999999,408.8353148,3,0.0042,408.8353148,0,,,,,
11953,97448.09,97613.13,97448.09,97613.13,0.00644,2026-01-14 20:09:59.999999,628.1458936,7,0.00644,628.1458936,0,,,,,
11954,97662.6,97876.1,97613.13,97617.77,0.01284,2026-01-14 20:14:59.999999,1255.8924922,13,0.0127,1242.2167798,-1,2782845,FILLED,70546.72,0.01,705.4672
11955,97613.13,97613.13,97472.27,97610.31,0.00063,2026-01-14 20:19:59.999999,61.4850299,3,0.00049,47.8290519,1,2782846,FILLED,70546.73,0.01,705.4673
11956,97610.31,97610.31,97610.31,97610.31,0.00619,2026-01-14 20:24:59.999999,604.2078189,2,0.0,0.0,0,,,,,
11957,97472.27,97472.27,97419.5,97419.5,0.0011,2026-01-14 20:29:59.999999,107.1651439,2,0.00103,100.342085,0,,,,,
11958,97419.5,97419.5,97419.5,97419.5,0.0,2026-01-14 20:34:59.999999,0.0,0,0.0,0.0,0,,,,,
11959,97481.62,97875.22,97433.72,97576.29,0.05463,2026-01-14 20:39:59.999999,5336.0529809,17,0.05425,5299.0281673,0,,,,,
11960,97576.29,97576.29,97576.29,97576.29,0.0,2026-01-14 20:44:59.999999,0.0,0,0.0,0.0,0,,,,,
11961,97555.8,97555.8,97472.27,97472.27,0.00705,2026-01-14 20:49:59.999999,687.6337637,4,0.00599,584.2936149,0,,,,,
11962,97472.27,97472.27,97472.27,97472.27,0.0,2026-01-14 20:54:59.999999,0.0,0,0.0,0.0,0,,,,,
11963,97472.27,97472.27,97472.27,97472.27,0.0,2026-01-14 20:59:59.999999,0.0,0,0.0,0.0,0,,,,,
11964,97472.27,97472.27,97472.27,97472.27,0.0,2026-01-14 21:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11965,97472.27,97472.27,97472.27,97472.27,0.0,2026-01-14 21:09:59.999999,0.0,0,0.0,0.0,0,,,,,
11966,97494.32,97572.78,97494.32,97572.78,0.01834,2026-01-14 21:14:59.999999,1788.6284138,6,0.01834,1788.6284138,0,,,,,
11967,97572.78,97572.78,97572.78,97572.78,0.0,2026-01-14 21:19:59.999999,0.0,0,0.0,0.0,0,,,,,
11968,97620.91,97620.91,97620.91,97620.91,0.00198,2026-01-14 21:24:59.999999,193.2894018,1,0.00198,193.2894018,0,,,,,
11969,97532.59,97572.72,97532.59,97572.72,0.00511,2026-01-14 21:29:59.999999,498.4136064,2,0.00456,444.7486104,0,,,,,
11970,97572.72,97572.72,97572.72,97572.72,0.0,2026-01-14 21:34:59.999999,0.0,0,0.0,0.0,0,,,,,
11971,97572.72,97572.72,97572.72,97572.72,0.0,2026-01-14 21:39:59.999999,0.0,0,0.0,0.0,0,,,,,
11972,97572.72,97572.72,97551.46,97551.46,0.00082,2026-01-14 21:44:59.999999,80.0038494,3,0.00031,30.2417622,0,,,,,
11973,97533.53,97533.53,97533.53,97533.53,0.00198,2026-01-14 21:49:59.999999,193.1163894,1,0.00198,193.1163894,0,,,,,
11974,97606.17,97606.17,97472.27,97472.27,0.00136,2026-01-14 21:54:59.999999,132.6594726,3,0.00025,24.4015425,0,,,,,
11975,97439.05,97462.18,97439.05,97462.18,0.0006,2026-01-14 21:59:59.999999,58.4666682,2,0.0006,58.4666682,0,,,,,
11976,97462.18,97462.18,97462.18,97462.18,0.0,2026-01-14 22:04:59.999999,0.0,0,0.0,0.0,0,,,,,
11977,97449.84,97451.07,97449.84,97451.07,0.00232,2026-01-14 22:09:59.999999,226.0842192,2,0.00232,226.0842192,0,,,,,
11978,97353.8,97415.73,97353.8,97415.73,0.00204,2026-01-14 22:14:59.999999,198.614138,2,0.00204,198.614138,0,,,,,
11979,97362.42,97420.94,97362.42,97420.94,0.01082,2026-01-14 22:19:59.999999,1053.8694053,5,0.01082,1053.8694053,0,,,,,
11980,97413.43,97493.78,97413.43,97493.78,0.01592,2026-01-14 22:24:59.999999,1551.8323599,7,0.01503,1465.1344072,0,,,,,
11981,97365.79,97365.79,97365.79,97365.79,0.00118,2026-01-14 22:29:59.999999,114.8916322,1,0.0,0.0,0,,,,,
11982,97318.39,97318.39,97257.55,97258.61,0.00298,2026-01-14 22:34:59.999999,289.8361226,4,0.00298,289.8361226,0,,,,,
11983,97179.84,97179.84,97115.88,97115.88,0.00102,2026-01-14 22:39:59.999999,99.0908172,2,0.0,0.0,0,,,,,
11984,97056.43,97056.43,96905.12,97030.02,0.00447,2026-01-14 22:44:59.999999,433.6144467,8,0.00206,199.8818412,1,2782849,FILLED,70546.73,0.01,705.4673
11985,97030.02,97030.02,97030.02,97030.02,0.0,2026-01-14 22:49:59.999999,0.0,0,0.0,0.0,0,,,,,
11986,97215.03,97215.03,97063.76,97063.76,0.00607,2026-01-14 22:54:59.999999,590.0165666,3,0.0,0.0,0,,,,,
11987,96912.49,96912.49,96877.46,96912.25,0.02837,2026-01-14 22:59:59.999999,2748.5454428,6,0.0,0.0,1,2782850,FILLED,70545.89,0.01,705.4589
11988,96990.64,97038.61,96990.64,97038.61,0.0333,2026-01-14 23:04:59.999999,3230.7488505,28,0.0333,3230.7488505,0,,,,,
11989,97194.54,97194.54,97194.54,97194.54,0.0009,2026-01-14 23:09:59.999999,87.475086,1,0.0009,87.475086,0,,,,,
11990,97194.54,97194.54,97194.54,97194.54,0.0,2026-01-14 23:14:59.999999,0.0,0,0.0,0.0,0,,,,,
11991,97286.06,97286.06,97220.52,97222.06,0.02374,2026-01-14 23:19:59.999999,2308.1515166,5,0.02374,2308.1515166,0,,,,,
11992,97184.91,97184.91,97184.91,97184.91,0.00333,2026-01-14 23:24:59.999999,323.6257503,1,0.00333,323.6257503,0,,,,,
11993,97117.1,97155.85,97117.1,97155.85,0.0209,2026-01-14 23:29:59.999999,2030.0123691,4,0.0209,2030.0123691,0,,,,,
