open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-12-26 20:30:00,87572.1,87589.93,87539.86,87589.93,0.00027,2025-12-26 20:34:59.999999,23.6424911,3,0.00017,14.8852811
2025-12-26 20:35:00,87545.94,87545.94,87537.67,87537.67,0.00136,2025-12-26 20:39:59.999999,119.0542382,4,0.00026,22.7597942
2025-12-26 20:40:00,87593.58,87611.96,87562.49,87611.96,0.00036,2025-12-26 20:44:59.999999,31.5322347,4,0.00026,22.7728767
2025-12-26 20:45:00,87720.16,87720.16,87720.16,87720.16,0.0001,2025-12-26 20:49:59.999999,8.772016,1,0.0,0.0
2025-12-26 20:50:00,87637.74,87637.74,87637.74,87637.74,0.0001,2025-12-26 20:54:59.999999,8.763774,1,0.0001,8.763774
2025-12-26 20:55:00,87641.55,87641.55,87603.11,87603.11,0.00122,2025-12-26 20:59:59.999999,106.9107962,3,0.00022,19.2726842
2025-12-26 21:00:00,87553.85,87553.85,87553.85,87553.85,0.0001,2025-12-26 21:04:59.999999,8.755385,1,0.0001,8.755385
2025-12-26 21:05:00,87620.44,87620.44,87591.35,87591.35,0.0002,2025-12-26 21:09:59.999999,17.521179,2,0.0001,8.759135
2025-12-26 21:10:00,87544.75,87544.75,87544.75,87544.75,0.0001,2025-12-26 21:14:59.999999,8.754475,1,0.0001,8.754475
2025-12-26 21:15:00,87606.64,87606.64,87606.64,87606.64,0.00066,2025-12-26 21:19:59.999999,57.8203824,1,0.00066,57.8203824
2025-12-26 21:20:00,87585.62,87585.62,87585.62,87585.62,0.0001,2025-12-26 21:24:59.999999,8.758562,1,0.0,0.0
2025-12-26 21:25:00,87546.52,87546.52,87546.52,87546.52,0.01763,2025-12-26 21:29:59.999999,1543.4451476,1,0.01763,1543.4451476
2025-12-26 21:30:00,87508.35,87508.35,87437.76,87437.76,0.00029,2025-12-26 21:34:59.999999,25.3667754,3,0.0,0.0
2025-12-26 21:35:00,87434.98,87434.98,87434.98,87434.98,0.0001,2025-12-26 21:39:59.999999,8.743498,1,0.0001,8.743498
2025-12-26 21:40:00,87480.05,87480.05,87480.05,87480.05,0.0001,2025-12-26 21:44:59.999999,8.748005,1,0.0,0.0
2025-12-26 21:45:00,87428.06,87434.81,87428.06,87434.81,0.00019,2025-12-26 21:49:59.999999,16.6120064,2,0.0001,8.743481
2025-12-26 21:50:00,87434.81,87434.81,87434.81,87434.81,0.0,2025-12-26 21:54:59.999999,0.0,0,0.0,0.0
2025-12-26 21:55:00,87476.6,87476.6,87433.48,87433.48,0.00015,2025-12-26 21:59:59.999999,13.119334,2,5e-05,4.371674
2025-12-26 22:00:00,87433.48,87433.48,87433.48,87433.48,5e-05,2025-12-26 22:04:59.999999,4.371674,1,5e-05,4.371674
2025-12-26 22:05:00,87433.48,87433.48,87433.48,87433.48,0.0,2025-12-26 22:09:59.999999,0.0,0,0.0,0.0
2025-12-26 22:10:00,87516.58,87516.58,87516.58,87516.58,0.0001,2025-12-26 22:14:59.999999,8.751658,1,0.0,0.0
2025-12-26 22:15:00,87516.58,87516.58,87516.58,87516.58,0.0,2025-12-26 22:19:59.999999,0.0,0,0.0,0.0
2025-12-26 22:20:00,87516.58,87516.58,87516.58,87516.58,0.0,2025-12-26 22:24:59.999999,0.0,0,0.0,0.0
2025-12-26 22:25:00,87516.58,87516.58,87516.58,87516.58,0.0,2025-12-26 22:29:59.999999,0.0,0,0.0,0.0
2025-12-26 22:30:00,87397.95,87397.95,87397.95,87397.95,0.0001,2025-12-26 22:34:59.999999,8.739795,1,0.0001,8.739795
2025-12-26 22:35:00,87456.64,87456.64,87456.64,87456.64,0.0001,2025-12-26 22:39:59.999999,8.745664,1,0.0,0.0
2025-12-26 22:40:00,87345.76,87345.76,87291.1,87291.1,0.00021,2025-12-26 22:44:59.999999,18.3371436,2,0.0001,8.72911
2025-12-26 22:45:00,87356.78,87356.78,87296.08,87296.08,0.0002,2025-12-26 22:49:59.999999,17.465286,2,0.0001,8.729608
2025-12-26 22:50:00,87432.71,87432.71,87432.71,87432.71,0.0001,2025-12-26 22:54:59.999999,8.743271,1,0.0,0.0
2025-12-26 22:55:00,87416.57,87416.57,87416.57,87416.57,0.0001,2025-12-26 22:59:59.999999,8.741657,1,0.0001,8.741657
2025-12-26 23:00:00,87416.57,87416.57,87416.57,87416.57,0.0,2025-12-26 23:04:59.999999,0.0,0,0.0,0.0
2025-12-26 23:05:00,87454.6,87454.6,87454.6,87454.6,0.0001,2025-12-26 23:09:59.999999,8.74546,1,0.0,0.0
2025-12-26 23:10:00,87454.6,87454.6,87454.6,87454.6,0.0,2025-12-26 23:14:59.999999,0.0,0,0.0,0.0
2025-12-26 23:15:00,87446.65,87446.65,87446.65,87446.65,0.0001,2025-12-26 23:19:59.999999,8.744665,1,0.0001,8.744665
2025-12-26 23:20:00,87467.14,87467.14,87467.14,87467.14,0.0001,2025-12-26 23:24:59.999999,8.746714,1,0.0,0.0
2025-12-26 23:25:00,87467.14,87467.14,87467.14,87467.14,0.0,2025-12-26 23:29:59.999999,0.0,0,0.0,0.0
2025-12-26 23:30:00,87467.14,87467.14,87467.14,87467.14,0.0,2025-12-26 23:34:59.999999,0.0,0,0.0,0.0
2025-12-26 23:35:00,87406.25,87421.6,87406.25,87421.6,0.0002,2025-12-26 23:39:59.999999,17.482785,2,0.0001,8.740625
2025-12-26 23:40:00,87421.6,87421.6,87421.6,87421.6,0.0,2025-12-26 23:44:59.999999,0.0,0,0.0,0.0
2025-12-26 23:45:00,87340.46,87340.46,87340.46,87340.46,0.00148,2025-12-26 23:49:59.999999,129.2638808,1,0.00148,129.2638808
2025-12-26 23:50:00,87323.1,87323.1,87323.1,87323.1,0.0001,2025-12-26 23:54:59.999999,8.73231,1,0.0001,8.73231
2025-12-26 23:55:00,87323.1,87323.1,87323.1,87323.1,0.0,2025-12-26 23:59:59.999999,0.0,0,0.0,0.0
2025-12-27 00:00:00,87340.53,87340.53,87340.53,87340.53,0.0001,2025-12-27 00:04:59.999999,8.734053,1,0.0,0.0
2025-12-27 00:05:00,87340.53,87340.53,87340.53,87340.53,0.0,2025-12-27 00:09:59.999999,0.0,0,0.0,0.0
2025-12-27 00:10:00,87327.76,87336.28,87275.4,87275.4,0.00134,2025-12-27 00:14:59.999999,116.96036,3,0.0001,8.732776
2025-12-27 00:15:00,87268.1,87326.52,87268.1,87292.26,0.00023,2025-12-27 00:19:59.999999,20.077202,3,0.00017,14.8396664
2025-12-27 00:20:00,87321.04,87321.04,87292.26,87292.26,0.00016,2025-12-27 00:24:59.999999,13.9684884,2,6e-05,5.2392624
2025-12-27 00:25:00,87242.71,87242.71,87242.71,87242.71,0.0001,2025-12-27 00:29:59.999999,8.724271,1,0.0001,8.724271
2025-12-27 00:30:00,87242.71,87242.71,87242.71,87242.71,0.0,2025-12-27 00:34:59.999999,0.0,0,0.0,0.0
2025-12-27 00:35:00,87242.71,87242.71,87242.71,87242.71,0.0,2025-12-27 00:39:59.999999,0.0,0,0.0,0.0
2025-12-27 00:40:00,87242.71,87242.71,87242.71,87242.71,0.0,2025-12-27 00:44:59.999999,0.0,0,0.0,0.0
2025-12-27 00:45:00,87242.71,87242.71,87242.71,87242.71,0.0,2025-12-27 00:49:59.999999,0.0,0,0.0,0.0
2025-12-27 00:50:00,87242.71,87242.71,87242.71,87242.71,0.0,2025-12-27 00:54:59.999999,0.0,0,0.0,0.0
2025-12-27 00:55:00,87242.71,87242.71,87242.71,87242.71,0.0,2025-12-27 00:59:59.999999,0.0,0,0.0,0.0
2025-12-27 01:00:00,87355.2,87355.2,87355.2,87355.2,0.0001,2025-12-27 01:04:59.999999,8.73552,1,0.0,0.0
2025-12-27 01:05:00,87355.2,87355.2,87355.2,87355.2,0.0,2025-12-27 01:09:59.999999,0.0,0,0.0,0.0
2025-12-27 01:10:00,87355.2,87355.2,87355.2,87355.2,0.0,2025-12-27 01:14:59.999999,0.0,0,0.0,0.0
2025-12-27 01:15:00,87331.1,87331.1,87331.1,87331.1,0.00011,2025-12-27 01:19:59.999999,9.606421,1,0.0,0.0
2025-12-27 01:20:00,87327.4,87373.91,87327.4,87373.91,0.00022,2025-12-27 01:24:59.999999,19.2176092,2,0.00022,19.2176092
2025-12-27 01:25:00,87373.91,87373.91,87373.91,87373.91,0.0,2025-12-27 01:29:59.999999,0.0,0,0.0,0.0
2025-12-27 01:30:00,87373.91,87373.91,87373.91,87373.91,0.0,2025-12-27 01:34:59.999999,0.0,0,0.0,0.0
2025-12-27 01:35:00,87373.91,87373.91,87373.91,87373.91,0.0,2025-12-27 01:39:59.999999,0.0,0,0.0,0.0
2025-12-27 01:40:00,87373.91,87373.91,87373.91,87373.91,0.0,2025-12-27 01:44:59.999999,0.0,0,0.0,0.0
2025-12-27 01:45:00,87373.91,87373.91,87373.91,87373.91,0.0,2025-12-27 01:49:59.999999,0.0,0,0.0,0.0
2025-12-27 01:50:00,87415.97,87415.97,87415.97,87415.97,0.0001,2025-12-27 01:54:59.999999,8.741597,1,0.0,0.0
2025-12-27 01:55:00,87403.34,87403.34,87403.34,87403.34,0.0001,2025-12-27 01:59:59.999999,8.740334,1,0.0001,8.740334
2025-12-27 02:00:00,87432.47,87432.47,87403.34,87403.34,0.00123,2025-12-27 02:04:59.999999,107.5090212,3,0.0,0.0
2025-12-27 02:05:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:09:59.999999,0.0,0,0.0,0.0
2025-12-27 02:10:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:14:59.999999,0.0,0,0.0,0.0
2025-12-27 02:15:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:19:59.999999,0.0,0,0.0,0.0
2025-12-27 02:20:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:24:59.999999,0.0,0,0.0,0.0
2025-12-27 02:25:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:29:59.999999,0.0,0,0.0,0.0
2025-12-27 02:30:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:34:59.999999,0.0,0,0.0,0.0
2025-12-27 02:35:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:39:59.999999,0.0,0,0.0,0.0
2025-12-27 02:40:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:44:59.999999,0.0,0,0.0,0.0
2025-12-27 02:45:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:49:59.999999,0.0,0,0.0,0.0
2025-12-27 02:50:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:54:59.999999,0.0,0,0.0,0.0
2025-12-27 02:55:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 02:59:59.999999,0.0,0,0.0,0.0
2025-12-27 03:00:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 03:04:59.999999,0.0,0,0.0,0.0
2025-12-27 03:05:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 03:09:59.999999,0.0,0,0.0,0.0
2025-12-27 03:10:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 03:14:59.999999,0.0,0,0.0,0.0
2025-12-27 03:15:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 03:19:59.999999,0.0,0,0.0,0.0
2025-12-27 03:20:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 03:24:59.999999,0.0,0,0.0,0.0
2025-12-27 03:25:00,87403.34,87403.34,87403.34,87403.34,0.0,2025-12-27 03:29:59.999999,0.0,0,0.0,0.0
2025-12-27 03:30:00,87373.09,87373.09,87373.09,87373.09,0.0001,2025-12-27 03:34:59.999999,8.737309,1,0.0001,8.737309
2025-12-27 03:35:00,87373.09,87373.09,87373.09,87373.09,0.0,2025-12-27 03:39:59.999999,0.0,0,0.0,0.0
2025-12-27 03:40:00,87373.09,87373.09,87373.09,87373.09,0.0,2025-12-27 03:44:59.999999,0.0,0,0.0,0.0
2025-12-27 03:45:00,87373.09,87373.09,87373.09,87373.09,0.0,2025-12-27 03:49:59.999999,0.0,0,0.0,0.0
2025-12-27 03:50:00,87373.09,87373.09,87373.09,87373.09,0.0,2025-12-27 03:54:59.999999,0.0,0,0.0,0.0
2025-12-27 03:55:00,87373.09,87373.09,87373.09,87373.09,0.0,2025-12-27 03:59:59.999999,0.0,0,0.0,0.0
2025-12-27 04:00:00,87471.63,87471.63,87471.63,87471.63,0.00034,2025-12-27 04:04:59.999999,29.7403542,1,0.00034,29.7403542
2025-12-27 04:05:00,87471.62,87471.62,87471.62,87471.62,0.0001,2025-12-27 04:09:59.999999,8.747162,1,0.0,0.0
2025-12-27 04:10:00,87471.62,87471.62,87471.62,87471.62,0.0,2025-12-27 04:14:59.999999,0.0,0,0.0,0.0
2025-12-27 04:15:00,87461.61,87461.61,87461.61,87461.61,0.00342,2025-12-27 04:19:59.999999,299.1187062,1,0.00342,299.1187062
2025-12-27 04:20:00,87461.61,87461.61,87461.61,87461.61,0.0,2025-12-27 04:24:59.999999,0.0,0,0.0,0.0
2025-12-27 04:25:00,87444.52,87444.52,87444.52,87444.52,0.00068,2025-12-27 04:29:59.999999,59.4622736,1,0.00068,59.4622736
2025-12-27 04:30:00,87444.52,87444.52,87444.52,87444.52,0.0,2025-12-27 04:34:59.999999,0.0,0,0.0,0.0
2025-12-27 04:35:00,87444.52,87444.52,87444.52,87444.52,0.0,2025-12-27 04:39:59.999999,0.0,0,0.0,0.0
2025-12-27 04:40:00,87444.52,87444.52,87444.52,87444.52,0.0,2025-12-27 04:44:59.999999,0.0,0,0.0,0.0
2025-12-27 04:45:00,87444.52,87444.52,87444.52,87444.52,0.0,2025-12-27 04:49:59.999999,0.0,0,0.0,0.0
2025-12-27 04:50:00,87444.52,87444.52,87444.52,87444.52,0.0,2025-12-27 04:54:59.999999,0.0,0,0.0,0.0
2025-12-27 04:55:00,87444.52,87444.52,87444.52,87444.52,0.0,2025-12-27 04:59:59.999999,0.0,0,0.0,0.0
2025-12-27 05:00:00,87467.48,87467.48,87467.48,87467.48,0.00164,2025-12-27 05:04:59.999999,143.4466672,1,0.00164,143.4466672
2025-12-27 05:05:00,87467.48,87467.48,87418.46,87418.46,0.00017,2025-12-27 05:09:59.999999,14.8640794,2,0.00017,14.8640794
2025-12-27 05:10:00,87418.46,87418.46,87418.46,87418.46,0.0,2025-12-27 05:14:59.999999,0.0,0,0.0,0.0
2025-12-27 05:15:00,87418.46,87418.46,87418.46,87418.46,0.0,2025-12-27 05:19:59.999999,0.0,0,0.0,0.0
2025-12-27 05:20:00,87418.46,87442.89,87418.46,87442.89,0.00025,2025-12-27 05:24:59.999999,21.8582795,2,0.00025,21.8582795
2025-12-27 05:25:00,87409.69,87409.69,87393.91,87393.91,0.00032,2025-12-27 05:29:59.999999,27.9676292,2,0.0,0.0
2025-12-27 05:30:00,87393.91,87393.91,87393.91,87393.91,0.0,2025-12-27 05:34:59.999999,0.0,0,0.0,0.0
2025-12-27 05:35:00,87466.7,87466.7,87466.7,87466.7,6e-05,2025-12-27 05:39:59.999999,5.248002,1,6e-05,5.248002
2025-12-27 05:40:00,87466.7,87466.7,87466.7,87466.7,0.0,2025-12-27 05:44:59.999999,0.0,0,0.0,0.0
2025-12-27 05:45:00,87466.0,87466.0,87466.0,87466.0,0.00022,2025-12-27 05:49:59.999999,19.24252,1,0.00022,19.24252
2025-12-27 05:50:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 05:54:59.999999,0.0,0,0.0,0.0
2025-12-27 05:55:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 05:59:59.999999,0.0,0,0.0,0.0
2025-12-27 06:00:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:04:59.999999,0.0,0,0.0,0.0
2025-12-27 06:05:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:09:59.999999,0.0,0,0.0,0.0
2025-12-27 06:10:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:14:59.999999,0.0,0,0.0,0.0
2025-12-27 06:15:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:19:59.999999,0.0,0,0.0,0.0
2025-12-27 06:20:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:24:59.999999,0.0,0,0.0,0.0
2025-12-27 06:25:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:29:59.999999,0.0,0,0.0,0.0
2025-12-27 06:30:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:34:59.999999,0.0,0,0.0,0.0
2025-12-27 06:35:00,87466.0,87466.0,87466.0,87466.0,0.0,2025-12-27 06:39:59.999999,0.0,0,0.0,0.0
2025-12-27 06:40:00,87401.05,87401.05,87401.05,87401.05,0.0001,2025-12-27 06:44:59.999999,8.740105,1,0.0001,8.740105
2025-12-27 06:45:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 06:49:59.999999,0.0,0,0.0,0.0
2025-12-27 06:50:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 06:54:59.999999,0.0,0,0.0,0.0
2025-12-27 06:55:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 06:59:59.999999,0.0,0,0.0,0.0
2025-12-27 07:00:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 07:04:59.999999,0.0,0,0.0,0.0
2025-12-27 07:05:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 07:09:59.999999,0.0,0,0.0,0.0
2025-12-27 07:10:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 07:14:59.999999,0.0,0,0.0,0.0
2025-12-27 07:15:00,87401.05,87401.05,87401.05,87401.05,0.0,2025-12-27 07:19:59.999999,0.0,0,0.0,0.0
2025-12-27 07:20:00,87593.59,87593.59,87593.59,87593.59,7e-05,2025-12-27 07:24:59.999999,6.1315513,1,7e-05,6.1315513
2025-12-27 07:25:00,87627.54,87627.54,87627.54,87627.54,0.0001,2025-12-27 07:29:59.999999,8.762754,1,0.0,0.0
2025-12-27 07:30:00,87539.41,87539.41,87539.41,87539.41,0.00049,2025-12-27 07:34:59.999999,42.8943109,1,0.00049,42.8943109
2025-12-27 07:35:00,87537.29,87537.29,87537.29,87537.29,0.00039,2025-12-27 07:39:59.999999,34.1395431,1,0.00039,34.1395431
2025-12-27 07:40:00,87537.29,87537.29,87537.29,87537.29,0.0,2025-12-27 07:44:59.999999,0.0,0,0.0,0.0
2025-12-27 07:45:00,87537.29,87537.29,87537.29,87537.29,0.0,2025-12-27 07:49:59.999999,0.0,0,0.0,0.0
2025-12-27 07:50:00,87537.29,87537.29,87537.29,87537.29,0.0,2025-12-27 07:54:59.999999,0.0,0,0.0,0.0
2025-12-27 07:55:00,87537.29,87537.29,87537.29,87537.29,0.0,2025-12-27 07:59:59.999999,0.0,0,0.0,0.0
2025-12-27 08:00:00,87537.29,87537.29,87537.29,87537.29,0.0,2025-12-27 08:04:59.999999,0.0,0,0.0,0.0
2025-12-27 08:05:00,87532.88,87532.88,87532.88,87532.88,0.0001,2025-12-27 08:09:59.999999,8.753288,1,0.0001,8.753288
2025-12-27 08:10:00,87532.88,87532.88,87532.88,87532.88,0.0,2025-12-27 08:14:59.999999,0.0,0,0.0,0.0
2025-12-27 08:15:00,87532.88,87532.88,87532.88,87532.88,0.0,2025-12-27 08:19:59.999999,0.0,0,0.0,0.0
2025-12-27 08:20:00,87532.88,87532.88,87532.88,87532.88,0.0,2025-12-27 08:24:59.999999,0.0,0,0.0,0.0
2025-12-27 08:25:00,87616.78,87616.78,87616.78,87616.78,0.0001,2025-12-27 08:29:59.999999,8.761678,1,0.0,0.0
2025-12-27 08:30:00,87616.78,87616.78,87616.78,87616.78,0.0,2025-12-27 08:34:59.999999,0.0,0,0.0,0.0
2025-12-27 08:35:00,87616.78,87616.78,87616.78,87616.78,0.0,2025-12-27 08:39:59.999999,0.0,0,0.0,0.0
2025-12-27 08:40:00,87603.38,87603.38,87532.86,87532.86,0.00026,2025-12-27 08:44:59.999999,22.7693458,3,0.00013,11.3884394
2025-12-27 08:45:00,87532.86,87532.86,87532.86,87532.86,0.0,2025-12-27 08:49:59.999999,0.0,0,0.0,0.0
2025-12-27 08:50:00,87532.86,87532.86,87532.86,87532.86,0.0,2025-12-27 08:54:59.999999,0.0,0,0.0,0.0
2025-12-27 08:55:00,87532.86,87532.86,87532.86,87532.86,0.0,2025-12-27 08:59:59.999999,0.0,0,0.0,0.0
2025-12-27 09:00:00,87532.86,87532.86,87532.86,87532.86,0.0,2025-12-27 09:04:59.999999,0.0,0,0.0,0.0
2025-12-27 09:05:00,87573.49,87596.36,87573.49,87596.36,0.00055,2025-12-27 09:09:59.999999,48.175711,2,0.00055,48.175711
2025-12-27 09:10:00,87632.77,87632.77,87632.77,87632.77,0.0022,2025-12-27 09:14:59.999999,192.792094,1,0.0022,192.792094
2025-12-27 09:15:00,87612.04,87612.04,87612.04,87612.04,0.0001,2025-12-27 09:19:59.999999,8.761204,1,0.0,0.0
2025-12-27 09:20:00,87571.79,87594.99,87571.79,87594.99,0.00016,2025-12-27 09:24:59.999999,14.0128784,2,0.00016,14.0128784
2025-12-27 09:25:00,87551.6,87551.6,87551.6,87551.6,0.0001,2025-12-27 09:29:59.999999,8.75516,1,0.0,0.0
2025-12-27 09:30:00,87526.06,87526.06,87526.06,87526.06,0.0001,2025-12-27 09:34:59.999999,8.752606,1,0.0001,8.752606
2025-12-27 09:35:00,87526.06,87526.06,87526.06,87526.06,0.0,2025-12-27 09:39:59.999999,0.0,0,0.0,0.0
2025-12-27 09:40:00,87526.06,87526.06,87526.06,87526.06,0.0,2025-12-27 09:44:59.999999,0.0,0,0.0,0.0
2025-12-27 09:45:00,87588.61,87588.61,87588.61,87588.61,0.00016,2025-12-27 09:49:59.999999,14.0141776,1,0.00016,14.0141776
2025-12-27 09:50:00,87588.61,87588.61,87588.61,87588.61,0.0,2025-12-27 09:54:59.999999,0.0,0,0.0,0.0
2025-12-27 09:55:00,87588.61,87588.61,87588.61,87588.61,0.0,2025-12-27 09:59:59.999999,0.0,0,0.0,0.0
2025-12-27 10:00:00,87588.61,87588.61,87588.61,87588.61,0.0,2025-12-27 10:04:59.999999,0.0,0,0.0,0.0
2025-12-27 10:05:00,87580.0,87580.0,87580.0,87580.0,0.0001,2025-12-27 10:09:59.999999,8.758,1,0.0,0.0
2025-12-27 10:10:00,87580.0,87580.0,87580.0,87580.0,0.0,2025-12-27 10:14:59.999999,0.0,0,0.0,0.0
2025-12-27 10:15:00,87532.8,87532.8,87532.8,87532.8,0.0001,2025-12-27 10:19:59.999999,8.75328,1,0.0001,8.75328
2025-12-27 10:20:00,87573.66,87573.66,87559.97,87559.97,0.0002,2025-12-27 10:24:59.999999,17.513363,2,0.0001,8.755997
2025-12-27 10:25:00,87585.89,87585.89,87561.1,87561.1,0.00374,2025-12-27 10:29:59.999999,327.5687496,2,0.00364,318.8126396
2025-12-27 10:30:00,87490.76,87490.76,87490.76,87490.76,0.0011,2025-12-27 10:34:59.999999,96.239836,1,0.0011,96.239836
2025-12-27 10:35:00,87467.19,87467.19,87467.19,87467.19,7e-05,2025-12-27 10:39:59.999999,6.1227033,1,0.0,0.0
2025-12-27 10:40:00,87373.39,87373.39,87373.39,87373.39,0.0001,2025-12-27 10:44:59.999999,8.737339,1,0.0001,8.737339
2025-12-27 10:45:00,87392.88,87392.88,87392.88,87392.88,0.00104,2025-12-27 10:49:59.999999,90.8885952,1,0.0,0.0
2025-12-27 10:50:00,87392.88,87392.88,87392.88,87392.88,0.0,2025-12-27 10:54:59.999999,0.0,0,0.0,0.0
2025-12-27 10:55:00,87392.88,87392.88,87392.88,87392.88,0.0,2025-12-27 10:59:59.999999,0.0,0,0.0,0.0
2025-12-27 11:00:00,87392.88,87392.88,87392.88,87392.88,0.0,2025-12-27 11:04:59.999999,0.0,0,0.0,0.0
2025-12-27 11:05:00,87464.63,87464.63,87464.63,87464.63,0.0001,2025-12-27 11:09:59.999999,8.746463,1,0.0,0.0
2025-12-27 11:10:00,87461.83,87491.25,87461.83,87491.25,0.00082,2025-12-27 11:14:59.999999,71.739883,2,0.00082,71.739883
2025-12-27 11:15:00,87491.25,87491.25,87491.25,87491.25,0.0,2025-12-27 11:19:59.999999,0.0,0,0.0,0.0
2025-12-27 11:20:00,87491.25,87491.25,87491.25,87491.25,0.0,2025-12-27 11:24:59.999999,0.0,0,0.0,0.0
2025-12-27 11:25:00,87486.25,87486.25,87486.25,87486.25,0.0001,2025-12-27 11:29:59.999999,8.748625,1,0.0,0.0
2025-12-27 11:30:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 11:34:59.999999,0.0,0,0.0,0.0
2025-12-27 11:35:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 11:39:59.999999,0.0,0,0.0,0.0
2025-12-27 11:40:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 11:44:59.999999,0.0,0,0.0,0.0
2025-12-27 11:45:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 11:49:59.999999,0.0,0,0.0,0.0
2025-12-27 11:50:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 11:54:59.999999,0.0,0,0.0,0.0
2025-12-27 11:55:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 11:59:59.999999,0.0,0,0.0,0.0
2025-12-27 12:00:00,87452.72,87486.25,87452.72,87486.25,0.00156,2025-12-27 12:04:59.999999,136.475197,2,0.00156,136.475197
2025-12-27 12:05:00,87486.25,87486.25,87486.25,87486.25,0.0,2025-12-27 12:09:59.999999,0.0,0,0.0,0.0
2025-12-27 12:10:00,87450.79,87450.79,87407.27,87407.27,0.00091,2025-12-27 12:14:59.999999,79.5449677,2,0.0,0.0
2025-12-27 12:15:00,87407.27,87407.27,87407.27,87407.27,0.0,2025-12-27 12:19:59.999999,0.0,0,0.0,0.0
2025-12-27 12:20:00,87407.27,87407.27,87407.27,87407.27,0.0,2025-12-27 12:24:59.999999,0.0,0,0.0,0.0
2025-12-27 12:25:00,87407.27,87407.27,87407.27,87407.27,0.0,2025-12-27 12:29:59.999999,0.0,0,0.0,0.0
2025-12-27 12:30:00,87407.27,87407.27,87407.27,87407.27,0.0,2025-12-27 12:34:59.999999,0.0,0,0.0,0.0
2025-12-27 12:35:00,87434.31,87434.31,87434.31,87434.31,0.0001,2025-12-27 12:39:59.999999,8.743431,1,0.0001,8.743431
2025-12-27 12:40:00,87434.31,87434.31,87434.31,87434.31,0.0,2025-12-27 12:44:59.999999,0.0,0,0.0,0.0
2025-12-27 12:45:00,87500.11,87500.11,87500.11,87500.11,0.00213,2025-12-27 12:49:59.999999,186.3752343,2,0.00213,186.3752343
2025-12-27 12:50:00,87458.88,87458.88,87458.88,87458.88,0.0001,2025-12-27 12:54:59.999999,8.745888,1,0.0,0.0
2025-12-27 12:55:00,87458.88,87458.88,87458.88,87458.88,0.0,2025-12-27 12:59:59.999999,0.0,0,0.0,0.0
2025-12-27 13:00:00,87454.38,87454.38,87454.38,87454.38,0.00297,2025-12-27 13:04:59.999999,259.7395086,1,0.00297,259.7395086
2025-12-27 13:05:00,87407.27,87407.27,87394.34,87394.34,0.0005,2025-12-27 13:09:59.999999,43.702342,2,0.0001,8.739434
2025-12-27 13:10:00,87446.04,87446.04,87446.04,87446.04,0.00911,2025-12-27 13:14:59.999999,796.6334244,6,0.00339,296.4420756
2025-12-27 13:15:00,87446.04,87446.04,87446.04,87446.04,0.0,2025-12-27 13:19:59.999999,0.0,0,0.0,0.0
